Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A1	A3	A5	B2	B4	B6	D1	D3	D5	B1	B3	B5	D8	D10	D12	A8	A10	A12	C2	C4	C6
Compound53	L-Lactic acid	C3 H6 O3	NA		90.03008	5.489	520105.517218851	12806544.8944384	8803752.04853578	149091.370538565	5659257.73470567	10984582.4054433	4247502.43057387	3230846.33183348	1731579.80212561	6654855.32036296	34979169.9798904	773869.993275396	3358520.59191632	17663248.7275405	1714871.79879965	1112478.5369152	1491841.4009866	3101571.42900691	321920.281451634	11624808.9561056	4926520.19141265
Compound65	Furfural	C5 H4 O2	NA		96.02146	4.229	1088853.30464241	174071.348559576	568955.925398684	30476.0385593172	982058.622621225	578288.395195021	443316.226828406	567068.905414529	300084.280878525	463219.157253854	675969.874504443	461875.056864047	739882.331087741	2139707.73660754	283135.13280181	34383.147800824	1700280.31508514	212222.78977948	25740.3181101025	274920.221876991	1230877.0793818
Compound66	pyran-4-one	C5 H4 O2	NA		96.02148	3.805	2089726.90949077	358726.387968834	776203.44218366	9442.90626979056	222064.325508467	220096.018849671	528729.318355013	1038262.26374423	434101.563594146	733945.811767146	849249.402521399	350535.962729946	724565.079042573	2211815.24050433	35719.3014421132	6847.02817369202	180488.198698267	44363.8201410495	27505.0195198901	58321.3706721283	861218.711841387
Compound67	1-cyanopyrrolidine	C5 H8 N2	NA		96.0689	4.445	700730.712204226	365450.772130319	424967.068389959	20864.7986336563	1500223.58666518	1250025.30161593	284223.207931612	735379.606056306	202965.386694559	786908.825699688	1013150.21489291	260086.164641545	712345.677867236	798680.33173937	585763.01891154	80788.8102150955	1172981.14070178	612465.220469975	26105.9226168545	620630.377143722	984064.582991414
Compound72	Cyclopentan-1,3-dion	C5 H6 O2	NA		98.03685	4.341	1631822.10575947	1058945.76353538	964592.372839275	210682.514741362	2835155.48179705	1773509.74229996	1080349.45264658	1162406.57627996	416752.174715567	1272751.5061171	1291822.47304747	409550.467618494	1617601.38663162	3537319.89805156	271414.06234178	1346452.40281559	1272803.12769668	1596014.85509406	372608.554266684	1589668.81120001	1762452.60907169
Compound73	SC4751000	C5 H6 O2	NA		98.03706	3.723	966169.359847112	96594.6636755375	222471.199434836	1682.73027472905	75386.7707643973	27195.710199729	394474.467613919	550900.223370866	188712.387290832	165420.4825697	209513.441516422	74256.9854451176	132867.336984397	699616.751875998	103578.907596966	3546.85970896145	105714.054273777	55481.7108711094	8538.12659677307	96846.6960616365	425430.730092688
Compound78	N-Methylpyrrolidone	C5 H9 N O	NA	Other	99.0688	4.249	658753.331231942	5639299.5337714	4553068.92074735	60307.332050489	1250008.50274681	7844714.6536859	326539.673955051	2217142.73949054	1551535.79323668	3226874.7022382	5390959.30223967	3348069.00407248	561092.819461443	1012768.06209847	2138926.12218372	33915.0511874281	4966857.09437117	6210703.92988104	7439.82977784621	2142850.49304058	6521799.96143729
Compound86	41932418	C5 H8 O2	NA		100.05279	4.314	12921285.8919272	84009682.2377929	81833166.9015576	1205914.28620746	47437549.9948075	134333882.332061	10369331.2028321	26434593.8129772	20960863.8938543	57733458.8414778	56726362.615368	42159093.138682	30125099.2469523	18554662.7483144	37266985.8840968	1982917.32521245	72221436.22925	71543631.1395499	1127978.19239271	25665085.86578	25964155.6254223
Compound87	2-Hydrazino-4,5-dihydro-1H-imidazole	C3 H8 N4	NA		100.07522	4.988	29593.5573434665	25296.1471457226	27330.7466486033	2543162.56649359	116239.37488929	120089.040673653	10936.9566433388	22846.8598224529	17047.7376898293	28771.6271974373	41350.7462211362	14357.3209221144	24519.9032702577	31521.5722010176	38349.240421222	459733.245325113	56647.6250009046	89922.5212869528	3291076.56151643	70119.9462456158	40866.4221877876
Compound88	TM1225000	C5 H12 N2	NA		100.10034	5.022	52605.8942841389	79738.1406817801	56401.7576250346	149211.77599078	247765.013831288	56257.187787647	26731.2768575107	49146.7091749027	21575.8066233632	56129.3296754813	91249.6108955384	27176.4396997123	119516.232985756	80187.9175405341	180279.764606749	102249.48875974	28006.4028772835	14159.4060043844	126809.997617212	74984.8834750597	79754.9894846035
Compound92	ACPC	C4 H7 N O2	NA	Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Other	101.04802	4.46	2325298.34845777	1593981.2668271	2770141.350959	49632.1452232489	2907809.72335337	1989603.48733599	939371.90443028	1267523.46967124	710853.211402008	2586035.69490431	2699204.57873132	907867.716821874	622516.33008413	1634190.45549178	5962462.6358485	198218.341299875	470690.78062451	1278010.29691489	62979.8187818189	2087329.44395692	3711797.60472087
Compound93	2-Amino-3-butenoic acid	C4 H7 N O2;	NA	Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Other;	101.04807	3.847	1516620.95887152	1726598.4697784	2062454.48843222	105815.665698023	564340.364263963	1919321.18133263	474148.445388268	1261242.94926632	608703.693695055	2003972.86995853	2195271.43289705	667001.935271426	594681.442095027	1549723.18204504	4907690.3390032	142381.997409068	285763.130757173	327453.551721733	161261.502703712	892969.88512469	2043921.84497052
Compound94	Triethylamine	C6 H15 N	NA		101.12079	10.161	572292.447904401	399046.877932986	425143.691988015	328391.246843371	470547.634499078	344389.593935948	387950.546669445	499232.725907956	328929.227575776	406486.78222983	449556.814504841	360419.60871943	1075528.39561028	640265.886922943	931588.41019218	889037.68748543	373133.300432027	427354.969094146	396040.376096499	390796.6003684	454684.382587063
Compound98	2-Oxobutyric acid	C4 H6 O3	NA		102.03045	4.334	7340224.01843146	5671835.64706136	5447251.65216301	99569.6006553981	10279157.1308952	13125632.8389427	2414770.4955208	6796000.1627121	2306419.10853518	7057123.49177025	14403119.9383427	2648462.55626642	2135930.34103545	11235377.9221038	4707928.37867116	172393.027948851	2399980.27182308	4273255.65986772	203804.793355515	8254721.58122805	8715884.44199055
Compound101	Phenylacetylene	C8 H6	NA		102.04728	5.289	131568.381467859	34536.7608468235	126539.035634638	25477.8311836316	972259.908134922	687096.901283385	8874.14776580847	21191.4424633542	6210.61830993974	49343.8346849901	84049.827558017	22421.5276794393	85621.0819294689	151105.491610218	184019.306090056	26487.8666308526	100432.710778065	595557.866544882	40178.314654406	426545.479077156	322596.356994391
Compound105	Thiomorpholine	C4 H9 N S	NA		103.04587	5.356	559555.182313412	1230482.36271569	1067506.80322473	24715.5719501434	583722.293457312	378958.882289006	20650.280452764	35402.3142287186	19796.2227657913	523190.823417001	778393.986128567	184700.939222378	918641.589283784	766631.789396651	682849.481857594	38094.4757588149	69067.1572861638	160780.596580558	24550.1928240174	257040.913671686	992914.217766715
Compound108	gamma-Aminobutyric acid	C4 H9 N O2	NA	Other	103.06366	3.854	1375976.27228573	1135047.57851692	1138787.07402517	3058.1961229307	287926.010412343	1300275.96184267	406895.902886137	1007994.69246736	372892.090467548	1414517.80036272	1420680.17422467	371871.868603443	367186.770628157	722170.448630175	753995.768566442	6006.32640785324	768897.985799383	154047.291112581	3612.28982542353	603892.140767887	699608.403386964
Compound118	2-(Methylthio)acetamide	C3 H7 N O S	NA		105.02511	4.964	76220.2081321048	36861.8280808655	66225.7260022083	7152.22665869105	93987.7715489448	163213.937369085	114857.882815579	127956.155569558	80568.594307875	75319.4773474766	77493.4090712516	68823.8898515642	325606.539719775	88507.3752087521	1167124.96996119	15094.3369138917	427220.566844325	60027.4657464579	12659.0472505924	83491.3339310397	64254.1867826232
Compound119	D-Serine	; C3 H7 N O3	NA	; Superpathway of chorismate metabolism;Superpathway of aromatic amino acid biosynthesis;Other	105.04272	3.697	585749.930617901	2119995.5953895	2194204.65637482	219606.502142767	1541690.8273011	2648803.21747043	901050.721831341	1584318.95652378	1003662.59068427	1813541.56603466	1976420.80359628	1556319.67172814	1015721.63092002	1807031.14517313	1327461.05229243	302144.249115898	1136575.39961214	481860.546126799	211420.041559648	744896.712285612	2837666.2985864
Compound122	(2R)-2,3-Dihydroxypropanoic acid	C3 H6 O4	NA		106.02511	3.942	122715.290353021	248275.552725863	96128.3682221172	41482.8459414674	1268117.42535802	1617750.57225674	59792.8482679181	519157.03551204	75206.9506676209	231558.367221137	586791.404342485	59885.3430240108	80940.2935380355	164367.950403795	1052491.99728638	79506.4504102868	118108.476463108	209738.090696904	67425.6368016633	713104.318249483	1170956.84011824
Compound126	Chlorodimethoxyborane	C2 H6 B Cl O2	NA		108.01521	35.398	53827.3091523425	11933.3647087482	244265.202436809	24428.4543769822	117133.28339391	75765.8485275357	69755.1007088614	70026.4312319101	68692.5541665403	196647.672267714	204800.887210026	30233.2805629028	653862.511040241	60156.884590557	168880.949402731	461984.693882041	488420.85632944	260758.298468133	232677.217656427	14292.0674326345	104918.753464192
Compound134	1,3,5-Trimethylpyrazole	C6 H10 N2	NA		110.08443	4.441	373297.585632838	492365.664555111	402363.503778595	33824.4919333594	784295.978413978	719744.913277744	292619.459519293	719960.662281956	197555.785711729	414445.659746144	560249.159615612	226600.203409121	750853.447672877	611096.92910617	1247957.29313249	113913.214585871	884922.198703325	579257.276861193	134652.494409755	503990.07520541	526232.957457009
Compound135	Octahydropentalene	C8 H14	NA		110.10975	12.953	589898.40752671	908663.751411997	1131799.81059371	1486028.99149949	2489458.70334668	1692745.88948646	610185.809794461	1941608.47379686	1916786.44151068	259269.026668423	991746.352285736	1087503.4413268	511136.373071032	821608.452676125	4650627.96835516	305680.634414766	670487.506141808	772083.073021883	1311756.28756896	828671.654956276	1335226.51005419
Compound138	Cytosine	C4 H5 N3 O	NA	Other	111.04347	4.021	96701.8609486131	754082.504983524	838700.226168677	2631.43821687758	99004.743548324	627119.221492909	219367.349271059	1358295.52727038	58480.3976733684	860203.792551494	475244.65878602	119909.940671392	205830.318426215	137881.160616672	82747.532132168	3436.29430753349	158673.603863943	118094.632821424	3789.69295654138	1436315.53267432	784563.911470701
Compound140	N-Methylcyclohexanimine	C7 H13 N	NA		111.10491	3.398	6956128.29687604	6151384.91804473	6950215.09434885	782090.234426624	14450327.7969504	8072554.65769565	6882681.14515621	1089147.07836679	6371422.96895511	4430583.72505724	11559878.6664013	4609699.68066181	751153.712591416	10264727.1604217	3747003.18778942	2258198.82853898	5701789.1734886	14680227.835437	1253198.4612388	1065460.50669401	3919081.15534752
Compound141	Bromofluoromethane	C H2 Br F	NA		111.93184	3.392	88103.9428836072	97370.6969560389	150484.318692234	80065.7711124831	115958.716409396	81537.1960772512	57951.9018279165	37143.2628054068	137485.930593935	66756.8232929842	136410.852544569	25656.1848321956	261482.036960157	36368.6292025922	8002.52258296658	244039.573260834	52846.023875939	199165.822921394	93468.0645709913	14688.1638435551	87603.9905075417
Compound142	2,3-Dihydroxy-2,4-cyclopentadien-1-one	C5 H4 O3	NA		112.01606	3.961	125796.868044665	18765.4750442416	567883.675656159	2917.92852845802	215615.208447065	344047.85395103	74857.3077148732	131982.824170348	166797.089432732	848465.547920282	189072.607743669	117860.641512181	35506.0097269402	133056.832677025	111322.947403135	5730.83951198996	554700.806644027	159328.762206653	4348.83615889827	101875.229539454	228155.414251345
Compound143	2-Furoic acid	C5 H4 O3	NA		112.01608	3.593	105676.628186757	72468.4557115441	756389.245384672	11896.0278707192	253231.348352825	785869.541615161	60283.7086677532	78454.9953045651	294214.504269811	1123979.36007031	577006.70588513	501229.112586087	178890.771570139	89559.1885268786	38459.6347804358	95878.6982522974	698411.401550323	125528.305615639	19445.6570840194	147031.827184267	195852.691870722
Compound144	Uracil	C4 H4 N2 O2	NA; NA; NA	; Other; ; Other	112.02749	5.657	9801505.95566005	6535907.76792168	5332282.65985376	145433.119966395	4407761.90348902	2795588.05846118	1802448.67763615	4187799.47517763	2007264.37520284	5852270.28023464	6577140.8110398	1453369.17801223	4113808.99394861	3670863.87548968	6035696.18529682	227533.982350306	307219.906584496	736392.790146705	237661.344743324	3607375.23064803	2704468.27187145
Compound150	4-Methoxy-3-pyrrolin-2-one	C5 H7 N O2	NA	Arginine, ornithine and proline interconversion;Other	113.04767	4.508	304866.696287469	130278.26645575	217725.593404676	36636.8304845914	856048.151150245	757055.995272006	105645.824682215	233852.396662913	227919.305294718	442846.878310717	319222.362633362	149350.303587994	179749.871611357	330772.899478859	187098.446180286	80248.2112997619	441516.00509819	617933.664251266	22813.3690773102	348939.762963187	675034.636079436
Compound152	Creatinine	C4 H7 N3 O	NA		113.05911	4.03	335736.27031687	110160.210088843	114579.73680002	2495.01627644309	151609.207766133	185832.095114166	116826.797454669	592114.651255989	189485.608610474	297461.962591526	792540.116190625	150339.656088289	362407.331957152	73396.2588730456	793839.213097628	6214.84561715285	261606.970192531	21354.7362719146	16999.9238250609	759175.582702499	4686110.87063886
Compound153	GX1529000	C7 H15 N	NA		113.12057	4.859	378368.069449377	216814.942630581	353933.899594232	24347.4449988874	475119.318932342	213475.495679049	81434.7999388354	185622.41526357	342503.918677112	130430.993189764	142956.963736193	39179.0493471992	941587.239368414	205494.718507633	400430.895848062	63379.3545362745	2819090.37192581	199299.975558153	15053.027160108	199232.614396259	181911.008363397
Compound154	nanofin	C7 H15 N	NA		113.12071	5.451	474514.159771395	399470.195704446	25904.332817203	71690.6652184422	749662.123879245	123944.092689557	70328.7955287251	234935.583687671	356427.55233415	142556.319108868	133516.79820432	42374.8794594232	2331013.09461291	462329.729168484	798730.693095836	489607.673155757	711740.056065875	81212.8002785264	89891.2876398603	524731.30830875	91419.6862483189
Compound160	3,3,3-Trifluoropropanol	C3 H5 F3 O	NA		114.0295	3.928	2265463.10461565	4966568.19514856	1103446.6173833	33244.3481031274	2788513.59085877	3494111.03371268	1594323.98296578	3416462.6022589	2455771.30265468	1800960.02302274	6259476.86277751	1560710.25624159	1622827.02142472	2902295.61074111	2532896.87840176	24958.1334265191	1119231.91349347	2927293.20399394	167485.067223134	6803255.18571105	5428706.41415609
Compound163	Glutaric anhydride	C5 H6 O3	NA	Other	114.03183	4.447	499936.443472674	263469.451683028	172130.486543178	9601.60576242	597638.97929154	730048.55163206	176615.058277302	424445.545915713	173594.497553908	285744.479877913	510562.918023056	184773.942836076	201784.492006795	1080884.02862845	264989.277666646	41332.1893423238	449946.095099525	418452.746177734	13390.2338031745	243244.178745338	474259.891225129
Compound164	1,4-Dimethylpiperazine	C6 H14 N2	NA		114.11588	5.056	53301.6323377975	62022.0315046355	24259.6343196193	555537.885685013	722413.213917133	234982.005523605	19206.5391242393	44306.8559872418	28870.0114434853	26222.5521143688	35980.6298846372	13413.2023749302	152904.867061657	116517.473854426	72544.1267248472	67962.6459169989	104354.852265805	46313.3734137278	165196.480075693	355148.164675226	60308.4587499764
Compound168	n-Hexanamide	C6 H13 N O	NA		115.09965	4.394	7059146.8779842	6482296.77164012	7422374.2256277	633988.621527246	14372258.1503483	6204186.31842729	6205614.85992478	11635757.3236565	4601171.89257741	9323564.18957377	9805042.21354048	4027758.60078295	7723764.47592025	7601195.84923883	1693771.38128601	3625615.29693491	6819525.1683769	5055986.4159429	793142.711898521	7437257.73115623	5091997.58991905
Compound172	Methyl acetoacetate	C5 H8 O3	NA		116.04592	5.644	239474.036366194	796615.441512205	910139.356163877	39245.5749726181	1230766.36411272	2003981.77551109	105492.224027339	266620.549815648	72135.1602745268	880692.830835516	1437755.3897752	165198.841523177	333952.67875178	491206.354942929	2451412.55004568	95829.577618746	172400.387419347	159899.796242239	12440.2242472318	2211510.69163138	220297.215742784
Compound173	Levulinic acid	C5 H8 O3	NA	Superpathway of L-lysine degradation;Superpathway of branched chain amino acid biosynthesis;Other	116.04755	3.788	2703516.44639989	337505.775464789	812099.002308727	5385.72016001322	261815.402574	111428.668082025	1132688.7815237	1618494.01463475	622163.672224712	564053.3319254	718219.761572118	291057.876336577	381882.442903177	2130467.49170881	187438.803278643	7431.64380191123	240507.019408073	117193.234335312	25081.2090759796	183777.308209488	1137732.22879334
Compound180	Aceturic acid	C4 H7 N O3;	NA	Superpathway of L-threonine metabolism;Other;	117.04383	4.576	260439.20905804	118796.718042992	131271.51890218	10881.6658548677	822483.154214162	692723.965465338	94431.5772218122	243603.561571272	70075.800652012	290179.226502418	313470.693137193	150811.72070942	569356.107656855	329262.160505252	241126.846067052	28923.81397375	445000.763832735	315994.207521116	10942.8151308966	243616.000466065	665484.041894326
Compound181	Betaine	C5 H11 N O2	NA	Superpathway of L-lysine degradation;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Arginine, ornithine and proline interconversion;Other	117.07909	3.951	3534417.62859019	4386497.75870545	7007222.88357744	1205624.24822902	4383387.7923532	2158953.84617633	4973230.43069106	8754168.6436172	8378017.37252953	3984414.359049	6283826.89948172	1737329.29228772	4328386.49861632	2661004.24755959	3938025.20833996	5616987.49274234	4455340.0157811	1700140.11152855	1858417.84880701	4994360.8919651	5188434.61664109
Compound182	L-Valine	C5 H11 N O2	NA	Superpathway of L-lysine degradation;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Arginine, ornithine and proline interconversion;Other	117.07913	4.756	8925654.11348149	4882370.51584766	4098603.423292	1239047.92226125	83362872.9165265	16368308.6137909	6347412.40902212	8499252.1582456	7789745.96889722	5977723.89796685	25289358.0260668	1935463.08400852	14362619.7924428	9012954.53896867	13326285.8954488	6115712.98716664	2089468.10025654	9885376.85221209	758551.166283801	25357017.0332354	5023181.79041647
Compound184	5-Aminovaleric acid	C5 H11 N O2	NA	; Superpathway of L-lysine degradation;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Arginine, ornithine and proline interconversion;Other	117.07914	4.377	12959896.4382342	93640389.4421123	83007454.0847921	1299488.23880051	49670694.991968	139736315.369217	11092791.5686487	29537860.2860448	23873984.3139203	61889225.6635704	59793841.3993295	46284510.0544827	30979207.0357164	19533548.6608495	40820160.02622	1919264.53049862	68193431.1590729	79131851.4771249	1198207.22086563	28733232.9988672	84243143.815978
Compound185	N,N-Diethylethanolamine	C6 H15 N O	NA		117.11553	4.157	371163.672238352	250864.539282036	887456.754612146	8228.04560053092	504241.916382365	395999.950982223	302783.87933699	265397.476289667	57511.7953591687	255649.490887818	417833.712343743	180013.932532121	556708.763729877	369777.299224932	3012668.02964482	4645.93050268398	110410.50094627	194038.171279212	77567.7831644169	349884.649000618	373808.404308399
Compound186	2-Chlorothiophene	C4 H3 Cl S	NA		117.96442	4.03	24974.6825486235	28856.4448802412	22575.3543423192	84121329.1958424	20920080.8894735	41417.9566102085	19760.1203384055	31583.4877506744	21288.1993023989	22278.0896237186	35233.8009022401	14873.2418952026	32787.1438606091	31203.5924246976	43251.0680190988	212080360.781474	36508.9495589162	653455.788672178	25820616.9244518	752559.141019168	26106.5253441966
Compound189	4,5-Dicyanoimidazole	C5 H7 F S; C5 H2 N4	NA		118.02798	4.379	1381250.93150265	2104950.70547235	4721809.81156173	57707.2724758001	6339961.5187793	3523982.80867566	6753373.25840802	7590522.1068188	2107029.90486758	8843817.27202628	7240885.42410804	7173377.93487247	2955910.79238152	2841696.37011395	2908957.40189056	103983.994406184	6335513.63256498	4126199.82256729	66099.2877303937	10281307.9640285	7932115.28117327
Compound191	3-Ethynylphenol	C8 H6 O	NA		118.04184	4.806	667498.883473868	818156.322786008	2509506.03369231	60304.5229270317	2646228.36183757	7727358.39930151	301604.252996649	592018.17035471	849655.927248067	1048041.33138691	3958085.65142391	1025753.54219069	456910.491025677	1588833.40439557	915601.67733351	509062.810544896	2213193.98635069	4506474.32581828	91067.7282644035	1527585.93491264	8139271.94905056
Compound194	2,4,6-Octatriyn-1-ol	C8 H6 O	NA		118.04189	5.054	244939.755504646	465363.688455803	458270.278811317	212161.878533438	10056954.4619752	10024739.1839493	327414.051240161	799599.225769815	879143.765544272	818089.187654576	3977913.10861712	255809.049428376	497777.453637141	1665892.72804756	1066183.56598148	160971.869053532	930002.192974721	4557318.88751481	600765.272397593	6532221.6382564	1706962.8448427
Compound197	DL-Homoserine	C4 H9 N O3	NA	Superpathway of branched chain amino acid biosynthesis;Adenosylcobalamin biosynthesis I (anaerobic);Adenosylcobalamin biosynthesis II (aerobic);Superpathway of L-threonine metabolism;Other	119.05837	4.338	1559284.43625327	600704.189086071	3485548.19596162	17924.6403921908	4726652.1363317	1401402.46576928	92775.2637294764	383359.858571799	361201.024885411	765438.232083365	1162296.401311	120879.347869677	1318854.08364618	1986793.00913048	2998635.8878341	9561.91778170058	217975.241177054	1878863.2817844	20072.2804837604	3377387.59467272	3972193.00372669
Compound199	DL-gamma-Amino-beta-hydroxybutyric acid	C4 H9 N O3	NA	Superpathway of branched chain amino acid biosynthesis;Adenosylcobalamin biosynthesis I (anaerobic);Adenosylcobalamin biosynthesis II (aerobic);Superpathway of L-threonine metabolism;Other	119.05841	4.571	107691.022809157	1219073.79721867	2332622.95519642	15771.0522917579	567696.403221818	2306825.65425146	564500.41737124	1159091.65473115	640921.948658279	2157402.33731914	3420711.87127931	852946.614152434	152172.46232023	249251.325276905	2572619.4192846	28291.828706927	132722.022775806	83348.2804038502	18384.6032872806	1809417.45854201	261851.085326307
Compound204	benzylidenemethylamine	C8 H9 N	NA		119.07368	5.336	9994341.07216415	10148197.9373428	7912659.69323869	5459212.89733747	114849718.026761	78679966.5129828	844037.27899515	1437587.71702366	707321.551783148	7905755.52625434	5923072.70504847	919785.012397243	13473389.8051467	16368912.3795844	9451369.6019734	3651494.59805009	12687469.254636	40445930.2229212	5196251.06690874	36560449.7400141	6876434.08331262
Compound206	Methyl diethanolamine	C5 H13 N O2	NA		119.09478	3.682	50604.7478667504	164448.23912777	249370.068660477	665.003803987851	68518.0025146492	178475.366427778	137282.470225901	682793.465494277	322340.258683393	485931.894712601	1013128.5958361	199672.291718755	259166.856809484	113639.654190397	994381.363151484	5022.54117988177	96281.643013465	23149.5174940829	975.311955997798	909982.658249039	446414.010302608
Compound209	2-hydroxynicotinonitrile	C6 H4 N2 O;	NA		120.03323	4.386	971849.703290835	210806.786835161	276443.343893216	1310.84275239624	838898.469239325	608141.257003412	100856.104603443	174421.457008148	43321.972430619	448398.824078021	591121.307274352	123136.906153077	248020.081752934	222683.54039256	1178501.96229432	2007.24515559492	144559.87928171	102241.525736335	5493.31273682522	490662.447854756	87089.2732883333
Compound213	Phenylacetaldehyde	C8 H8 O	NA		120.05629	14.218	2119647.61292407	30597213.342295	27807199.9483196	11527423.1547078	8166308.07104585	22988402.6812494	17604668.1015249	11027282.2561684	21327538.9056798	19404261.3209046	95141953.5494831	17695558.7109824	7031974.42830405	16387692.0206171	2443418.65370872	35415681.8148266	12552213.240713	38679973.5803879	18381769.196109	7568337.61231669	36325732.2600234
Compound215	Acetophenone	C8 H8 O	NA	Anaerobic aromatic compound degradation (Thauera aromatica);Other	120.05757	5.447	672320.686686531	329429.705553433	184482.745136541	144605.150187433	769486.75186193	471507.491519045	64576.1084182822	130743.646065503	80485.3799610249	293538.220080094	175450.238011956	143567.309793843	529526.967065405	788063.045202265	813901.86145378	394606.332300404	252956.939827277	161661.97326146	161830.21515083	508538.287739476	270328.660541016
Compound218	N-Bromaziridine	C2 H4 Br N	NA		120.95287	3.654	203572.068228893	140565.850373295	192955.58836813	403456.808621239	265219.144764177	84917.1319461001	116405.601983923	275299.856577322	55963.5112246783	240492.725051528	301521.623640377	114753.988345377	432506.417943241	284495.192828348	605189.79840184	406155.566603709	867784.03510091	120795.310292013	275541.852218746	245778.837353737	206632.748303942
Compound219	Chlormequat	C5 H12 Cl N	NA		121.06415	4	984454.713147978	627459.991109968	798981.57549084	2196.04014295862	102238.752276844	941887.828855511	426721.977937621	249142.24488302	480329.928951106	333895.368527123	442307.746356995	294843.582909186	579306.661619164	1142704.40779815	877592.23157653	4313.04382490617	587582.19702044	339851.049709652	2593.92568225122	253106.121617181	594521.176089448
Compound221	Phenethylamine	C8 H11 N	NA	Other	121.08932	5.227	153316.608618838	118477.785535322	41922.5033265024	326318.397640759	2881860.3755633	638370.411845306	37183.7491691661	120945.427805118	96324.8428960649	60416.3136946386	100947.56882636	257016.762692023	46847.4032826414	62740.6990935814	54805.8132178884	256824.22992937	182288.875751499	699341.45064259	1137840.4394711	161338.554728688	526616.51244359
Compound228	4-Hydroxybenzaldehyde	C7 H6 O2	NA	Anaerobic aromatic compound degradation (Thauera aromatica);Other	122.0369	5.491	369515.704105784	1314750.28446899	548825.74667938	33985.017733936	879046.100959663	860611.366920161	139712.851454827	145340.637412577	88989.2151152219	662150.082931511	861335.328901435	288369.279652301	617745.977006402	465501.478788244	737534.693966996	77511.4249354338	201943.313975676	224769.756713583	124693.507270552	357125.104029614	1013006.31039305
Compound229	Picolinamide	C6 H6 N2 O;	NA	Other;	122.0481	4.49	676996.532204841	287646.566563509	434648.505676897	79762.9468402141	1180806.02678845	809093.652341762	109402.571703005	332641.048328595	191267.12947895	417817.762757705	580464.715579594	345180.509770564	252723.969946852	393463.379906297	639482.35846431	80774.549871707	283880.007614352	948129.119941264	90948.0569869618	410204.112054305	906004.12799274
Compound231	Octatrienal	C8 H10 O	NA		122.07321	10.176	643394.453955331	458415.516149681	502793.113917162	355959.951576187	456989.85424825	343391.422566327	477653.182801035	506910.560970158	437206.203947783	416269.69694308	480469.318021332	438768.214877974	1163100.81345262	623264.56599509	948278.9822193	1211861.12668094	373760.235658806	237801.918900003	444930.769390386	516518.263513978	402734.308895491
Compound237	Nicotinic acid	C6 H5 N O2	NA	; Adenosylcobalamin biosynthesis I (anaerobic);Adenosylcobalamin biosynthesis II (aerobic);Other	123.03214	5.365	31475325.2142381	14002455.7152507	12263532.0735116	123616.320747792	5131176.29270998	3810911.60397554	368929.719020766	720567.233332195	417619.804970081	9573882.16484022	10365037.9278943	1695428.86625318	2871353.96254495	15969036.645281	20033371.9258192	354081.938369632	413315.356904696	1638089.98419171	329835.008222042	13572257.5923446	6173450.43302955
Compound238	Nitrobenzene	C6 H5 N O2	NA	; Adenosylcobalamin biosynthesis I (anaerobic);Adenosylcobalamin biosynthesis II (aerobic);Other	123.03215	4.438	32228448.7245901	9249998.96863312	10590764.3218954	55417.4979832189	28635610.1750228	33328333.6706855	5073626.95914994	8143137.0371467	4655970.86234125	14675895.7885436	28946728.9123223	3711026.73247678	6136725.84889614	18387808.401487	23814487.8484376	134445.478849398	15111724.2905119	6617966.23235287	142488.469072876	16741020.3828412	10797788.8343025
Compound243	Taurine	C2 H7 N O3 S	NA		125.01329	3.532	1402503.73111375	5250197.11139437	6025980.43250783	3537439.86300299	7650496.44657543	15087309.4256565	770597.954307937	2324795.32620806	1925861.73242913	15227403.9305942	7885068.07455457	4876347.94184853	711427.4865375	1320829.4232886	4173006.1380028	6478372.95452085	11328371.7597835	2292920.53680646	4958194.11221199	8489772.44119112	3022229.58034442
Compound245	5-Methylcytosine	C5 H7 N3 O	NA		125.05899	4.371	163770.763350079	305398.743726042	239099.504483378	21812.1979774912	450757.98285293	947900.113381321	202670.706470537	224652.762359856	178664.692178036	251752.268630054	407039.530027633	165172.969794137	121926.595751262	348134.669576764	244961.33301951	105354.313978131	413583.80053486	454408.83870053	46678.5650642306	435662.527156819	463874.326549552
Compound246	7-Azabicyclo[4.2.0]octan-8-one	; C7 H11 N O	NA		125.08409	4.442	685422.522082972	621061.283261494	772445.385287875	56483.5869851309	1039484.34508076	1157676.5381962	549360.262368272	966930.790168778	371033.080740589	820820.826833061	951396.335952843	436364.565459571	1199629.65649263	969057.778109548	1267868.90226723	174183.849646567	1008330.22715646	922512.6721405	156968.935210985	954804.73645851	999515.705607047
