Name	Assigned Name	Formula	Molecular Weight	RT [min]	A1	A2	A3	A4	A5	A6	B1	B2	B3	B4	B5	B6	C2	C4	C6	D1	D2	D3	D4	D5	D6
Compound133	D-Proline	C5 H9 N O2	115.0634	5.318	2028547095.68809	553169647.36515	129979114.499592	995512059.87002	846722460.156071	741386910.110883	415370457.3093	452914941.224685	371760808.312701	387783880.28925	433779707.715518	466848668.680171	963847139.320049	932560382.056762	1774399538.79379	860992287.043078	652186407.578996	688076797.197595	599469477.700489	475944584.232302	513836528.117101
Compound141	Levulinic acid	C5 H8 O3	116.04751	4.154	244603944.618094	403728153.03832	153258502.458212	617965954.032635	286445884.226385	431542543.287282	99948178.8966338	176863525.677458	133907653.297197	317589856.401978	109451542.888706	357068653.013741	211761483.267313	575042399.635621	185933853.297827	60529083.9760766	403112124.32117	109489380.141721	211546134.219573	165426554.914007	234108784.514449
Compound145	Betaine	C5 H11 N O2	117.07901	4.671	2375425513.67532	1166744502.96997	2439127344.93461	1186759534.51961	2997527922.86847	1112742158.87385	1473342376.72228	2470560589.51374	772542607.599452	1455178929.40575	2859845705.80478	1268721283.83345	1660016203.36085	1132390472.78094	1959717636.60151	3328855326.42292	747488306.45338	5906493086.29663	4389324076.27168	1141142904.57618	867799387.496928
Compound146	Valine	C5 H11 N O2	117.07901	5.957	4031615480.59644	960880162.689072	369098929.151063	2025487755.65824	466790055.283565	1592782462.72002	136554707.740132	232495511.449666	329438121.439068	243601545.220621	300978494.678767	306732176.696235	1720540458.12205	1322855252.03324	2129278886.43805	620661979.156945	900196945.139906	1056422251.06428	771007832.060635	1118681564.20315	957616000.107727
Compound148	5-Aminovaleric acid	C5 H11 N O2	117.07909	4.444	1957224885.44154	5351271776.90775	8404441329.22113	6307569062.49513	18906439036.0254	6946929599.83935	4414871020.55791	1061232399.5687	904143104.227036	5715405042.68855	3538740851.40834	6438085144.61363	10866629934.5638	7647014103.96807	12467031502.1351	22121084045.7507	5293727240.90694	37914824576.7093	23443433837.6838	7619958886.04116	5928213219.79231
Compound151	2-(Diethylamino)ethanol	C6 H15 N O	117.11561	4.56	470754519.060183	596860935.404206	407611322.311652	319167149.618859	242517249.416316	368111866.627887	209844224.831581	233294263.179017	134967537.992805	173065052.427693	49957404.0344644	206156083.315866	212697184.667007	409786922.219953	337010669.0885	145118532.51784	346528853.252415	244578175.703107	218549256.011293	321854610.844393	214157448.570097
Compound160	Adenine	C5 H7 F S; C5 H5 N5; C5 H7 F S; C5 H5 N5	118.02802	4.469	470293831.892365	221390455.566386	116068174.561256	182866938.774529	691785842.164764	192842507.333585	141208264.944679	270815641.577667	91347231.6806374	278585765.267952	43365399.7688819	273729178.711946	91829321.9478284	77551807.6381501	136429246.86234	175338891.188296	327809546.87716	320901060.542705	197784594.405773	436948403.987501	239836653.824915
Compound162	N-Benzylformamide	C8 H9 N O	118.04178	8.564	52319641.3524255	187570436.687114	25811130.2496507	42329533.4800472	24869602.2269919	35335091.6717444	13289865.7762176	25118159.2488114	11412459.3968766	18205902.8090919	17846340.0206183	15763070.8248803	25363123.4107279	32725334.0724646	50165137.3593825	21321681.9585714	29007037.0286401	36892292.5502195	23430755.390367	23358921.9491506	20748437.7846989
Compound163	Coumarone	C8 H6 O	118.04184	4.426	261310931.411568	551809983.257777	278295056.715088	599503748.4141	205125375.25061	457681041.966411	63137989.468045	167790857.977456	57748835.8815322	160922914.576458	50043747.3251512	180822671.52076	347451007.073272	463639606.441257	434723209.678096	125795812.917409	260391210.619046	119195226.184609	120750089.152392	195225048.468452	192210895.228681
Compound164	3-Ethynylphenol	C8 H6 O	118.04189	4.728	22209781.1240843	143548340.157909	243856167.013707	154660934.849452	327679156.097587	114429919.114291	31670441.8648218	49379661.0740997	38585985.8034649	120609817.047365	33891917.6845334	46347343.5428637	277424229.227246	155679464.01636	136761643.377046	43786857.5764816	66654797.2008298	119576734.314565	38485735.9718646	113623101.044491	114296837.299536
Compound166	alpha-methylstyrene	C9 H10	118.07834	25.281	9061157.17563342	80636320.665924	16455810.9346023	78960495.0565831	5833390.25203267	14984947.8471291	5274690.79511593	126315852.131775	8397153.81468646	151318265.371393	3973344.80941881	199468967.672366	9640233.04837879	10981259.5061484	17568336.1384851	28568650.6356513	172759016.79742	15923002.0420475	8220721.64342072	156962046.861678	183207988.391377
Compound167	Phenylisocyanate	C7 H5 N O	119.03734	10.804	4222219.25127047	11843791.0743883	1541061.96871897	29198695.8207644	6085696.77830082	16327537.5183325	5877333.69445888	8637731.96061081	6747775.81447551	5534186.44445732	12783815.9604311	18623362.008094	21355681.0921506	60398095.509934	35305442.115817	28600941.1936631	14938472.5243926	27761463.9219246	11530926.806492	23085376.9974838	16515477.2819343
Compound168	Homoserine	; C4 H9 N O3; ; C4 H9 N O3	119.05835	4.054	506655575.398082	770112273.224011	159399648.740431	839264534.082902	355861500.754157	764342293.710078	199450832.735472	499852787.755344	170842765.005245	357363344.139364	193216268.402978	265535486.073821	1093064110.68233	1038047814.20767	705572914.720697	243069093.227722	699025949.708317	413445278.008508	286189409.572044	636643980.679471	679514429.00043
Compound169	L-Threonine	C4 H9 N O3	119.05836	4.58	63945817.2206734	92198925.5477181	17229212.3228478	35174917.8372506	27354727.4806413	43737843.6930558	38851802.8931753	10587217.4727257	6567772.64554027	57112822.5717016	24418111.7871219	56241871.0870124	154726576.933499	104767164.793336	99629532.7382634	24758004.2158267	55877311.8894266	40719747.1895959	20830775.8988722	14189756.0919636	49923644.3197673
Compound171	2-Methyl-5-vinylpyridine	C8 H9 N	119.07355	5.34	356929931.445641	1381933371.01553	335958128.891388	1097302404.45345	1649238405.51117	328168669.178599	541321967.819556	290048208.6794	138917077.252427	866332435.136146	125050936.128733	151080278.990154	288647635.428587	1551944852.94748	592542684.321799	1248594694.34783	3494263887.29011	1036642317.26256	289849021.961369	934635136.743943	267210112.442438
Compound174	Indoline	C8 H9 N	119.07362	5.67	1365384314.15623	495950024.80053	1146642213.40839	436249803.950499	353127949.892977	2834894515.9043	853406213.971147	872263076.360886	796604212.827354	191057520.532232	1123010822.18656	645196140.61674	1618980085.06119	993923946.085195	1769364354.62367	1365235809.47311	1977681592.98336	1151635239.11465	1245792041.69323	1069591702.17144	265733040.424491
Compound175	Benzylidenemethylamine	C8 H9 N	119.0737	4.973	51779523.2449755	379818480.964034	93037251.3812104	394317526.657238	119693948.085605	345731886.096565	235168322.717881	1079876745.99046	1264923763.11157	934357929.996711	613364424.989431	995575984.225716	2834160446.78444	3400218244.17505	3966013722.66852	1013652902.74366	1881156452.75146	1950350178.04146	1292215814.46517	1611018662.48263	3169877255.92243
Compound176	5-(Hydroxyamino)-1-pentanol	C5 H13 N O2	119.0947	3.743	1190280471.87667	512049581.794327	836469565.298454	156221877.050778	207528121.246853	187982729.654007	38571355.0701227	40491069.0246288	94873539.5154561	44117231.9342328	132946379.381154	56373202.0502805	519259017.447339	496630590.616085	561600432.050896	382896667.958712	126985012.243797	493223417.09892	215411921.860424	245783328.258845	295763063.324923
Compound184	7-Octene-3,5-diyn-1-ol	C8 H8 O	120.05755	17.626	160711668.110039	448089146.260751	14537531.4881228	32326163.2770809	39677026.1792909	62411235.5997888	21451775.9161821	32177646.7297486	28630333.6052289	35363701.9466986	29758880.2643299	30553444.2502776	42404074.8352918	63980918.0414753	96395327.8678087	29567671.8800067	397953211.422659	28872172.4929735	32549952.8161373	45596870.6536831	32223516.4921572
Compound189	Chlormequat	C5 H12 Cl N	121.06403	3.953	85364027.3058935	149521021.207214	2367562.00505099	124542442.611947	32693235.9697596	130285507.653201	1441084.26808104	57795704.693942	1515896.24988451	83442507.3406337	1692487.14515275	65918323.9258187	68263518.6195175	116489073.487447	57238179.3554583	63525348.7453574	64519113.2649865	59178408.7678289	50095393.6273675	53871472.315875	51486400.1346289
Compound190	N,N-Dimethylaniline	C8 H11 N	121.08918	4.651	282725743.631064	84593183.4101681	125591382.074144	24948950.6257436	138744750.673335	12462487.5248255	132771889.668769	22760003.6007011	12433033.9358632	74584783.608817	41327096.7863117	8433041.90077827	9842149.42420382	54280259.7834635	16056685.5750203	31418084.5457373	95423371.4465626	70726083.4170353	86117691.0803783	5695978.58162408	13875729.4611286
Compound192	Phenethylamine	C8 H11 N	121.08924	10.773	294636144.731159	146685642.730256	105078633.569995	52146447.1990817	315661595.46768	82962449.3748984	250861408.351346	106756221.867822	72990927.7503984	148075514.427606	306933946.224124	127414025.672944	78264937.3981722	112943076.178879	64526597.8105233	161076048.921779	396486350.89565	127531531.606126	136512677.241948	105930398.569174	108571268.440663
Compound195	Benzoic acid	C7 H6 O2	122.03685	13.733	822290412.065473	1173348504.45386	652222114.271772	770389039.874195	683576831.1218	1176619235.67637	645915839.228186	1221971673.83415	1001932817.19598	727353152.242796	623963684.34129	1207595402.28947	572191960.159481	1364953507.77919	1201181535.03951	1049528303.31941	1185655407.36097	1057002505.6392	373212265.064769	1325973518.16463	450352793.256082
Compound197	Nicotinamide	C6 H6 N2 O	122.048	6.563	7347445903.3131	1228714701.35469	3066098228.93683	4498352655.79635	2513561166.66936	3701749849.96771	2019479135.76419	4155696808.03596	2197129939.43628	2755315419.85413	1406565798.35629	2965279411.41927	1614876072.88436	2191478307.44511	2568081629.98698	1983310839.87903	1231419546.2419	2161238977.31251	1557753711.52032	1615689389.11874	1496905327.68708
Compound201	Octatrienal	C8 H10 O	122.07322	10.123	218512501.987402	218854263.480544	227584251.469314	173418429.070519	205157729.200752	232923055.607972	205079697.213055	231489113.550416	212232332.454886	184595016.534997	236622714.522254	224211471.150437	220398494.069563	198557609.637202	249572877.849625	223758264.136492	216321545.67197	230282178.495644	245027199.291188	245912659.780064	270663037.068333
Compound202	Ethyl phenyl ether	C8 H10 O	122.07331	35.245	34662206.7818077	11681710.4970615	34368151.4985734	22502268.3415269	10440286.1330357	14252504.4535481	18403742.1997061	23302380.1226333	15121668.5594362	50452151.2904454	17502664.8567352	15139883.4986988	22509016.9486638	14391437.3783838	10152104.6286559	28545727.0471533	22865411.169936	20368955.6207257	14252186.2096599	18871742.5951931	21889918.6758215
Compound203	3,6-DIMETHYL-2-PYRIDINAMINE	C7 H10 N2	122.08489	4.907	9458060.41342401	11032759.4137942	19127932.1780065	18600067.3155542	13826621.8675808	21558271.3964921	5580262.83574788	24272554.5086577	21796557.3804754	20796231.8622192	27451465.3932548	32916821.9208726	20914291.9339313	16375234.1566614	31949755.3951869	24234006.9008021	17634383.3567552	21750788.7239494	32233481.9460075	22438737.5955626	22908446.8835724
Compound212	Taurine	C2 H7 N O3 S	125.01327	3.882	558801443.845362	3141090360.4273	207782452.309327	2341281789.80698	1978740555.74949	3110706671.09341	495463819.142519	696412864.636601	731675329.817179	3047189099.0653	236514090.005293	3930198104.85237	2358247733.32823	2410118358.2666	2227054047.81827	1438927970.12354	3666542912.03458	3172828617.70724	3095055769.60689	4575448274.78967	5265165432.48773
Compound217	7-Azabicyclo[4.2.0]octan-8-one	C7 H11 N O	125.08396	4.303	55148232.3508897	38090676.4485258	54131422.9299889	46191096.8212718	83962325.3281737	37640450.6429448	29705808.8170032	42543484.4547745	39073047.4054043	22689105.6680908	84060014.1684265	21339462.2153181	45368713.7080567	40230819.9238606	47126639.7200869	97201389.0681047	21269195.2850142	76457292.6935254	66510076.254284	25340966.6848826	20487117.871953
Compound221	Phloroglucinol	C6 H6 O3	126.03179	4.12	204809491.182211	364254453.861039	104491864.409868	288141330.675824	70651630.0586519	291977326.887309	68300869.1042447	161745449.710799	88332728.7899355	203007416.514539	43473050.5791379	169435221.358199	183786660.514276	552441245.198485	79851871.9006086	68291195.9403761	181636002.301848	17820870.1715889	84144560.9633126	182879874.357366	180673603.686746
Compound222	octahydro-2-benzofuran	C8 H14 O	126.1046	14.213	864785793.243309	2544473288.39678	395956809.270445	213409158.191195	549775260.282305	355939473.294807	517518066.499382	61304941.4526789	40843771.7568598	217318752.30106	176142741.696219	142526409.085476	50466295.1912647	766187371.598639	162840727.304029	66012097.1497829	3469890103.30817	385735376.346877	92665826.1252414	117550790.411758	69987199.3134087
Compound223	2-Pyrazoline, 5-ethyl-1,4-dimethyl-	C7 H14 N2	126.1157	4.746	75148696.9552429	121388125.606345	62344719.0661804	70030325.6327183	65384856.6667508	22262630.1409593	32881664.0750507	63445536.4375544	91087333.3992847	86932533.5306687	71445629.9366724	45951584.0271862	7621260.43038038	33941423.9154086	27558816.5473736	57155977.7981205	20279238.1252963	50594327.8064621	54602468.8168578	60739562.0676849	32760917.6567315
Compound224	2-Thiophenecarboxamide	C5 H5 N O S	127.00896	3.633	291022375.485966	299014937.045503	45374357.6329263	269946590.939853	95729342.0396581	306285392.632225	92996156.2068994	290909522.79015	398671770.415187	207278927.926034	139620816.618239	290551759.731642	139137202.319948	162678003.16358	133671389.32834	150973054.902136	269919890.491593	210975867.332878	14845352.5197145	334818272.684834	231717671.053169
Compound226	N-Methyltrifluoroacetamide	C3 H4 F3 N O	127.02461	3.603	17195763.8037745	19441489.6966488	33667978.9717547	16477492.3142244	18541280.1217601	11027077.5059984	7125557.3909869	6403006.31830708	3853396.96961955	5505949.47774502	8723707.964925	4978473.32809468	26589410.9934382	21328588.431871	29962662.3746009	12425571.9828349	8472763.73452981	21968093.7979703	8376318.17656046	7191838.75429218	9037362.78928576
Compound227	Guvacine	C6 H9 N O2	127.06336	4.239	76876234.4829162	61217902.3023763	40313835.4221807	13042882.2594135	46897316.0182899	11700043.7144715	7303705.06528602	28434341.6666235	28802669.2031009	46158508.0966771	24481215.3694209	52438442.4482133	83632902.0988558	104471423.48662	90027377.8111866	24225603.1148276	61363270.7939304	12798372.8092362	25307531.2762274	51867828.8152553	45652996.4741034
Compound228	1-Methyl-2-azepanon	C7 H13 N O	127.09972	14.349	325254170.976515	187113109.048278	180025122.633969	207562223.138896	186064344.773463	162239344.532364	236454888.737013	289616711.345413	283576716.545759	229053696.386052	196826489.39149	236471597.722655	38017923.9075981	248486920.976169	199186949.528207	336092283.868274	303001174.611052	278447613.301753	321468929.15631	172333911.005348	163219436.402664
Compound229	4-Chlorophenol	C6 H5 Cl O	128.00151	16.783	1065471.47304869	1818576.32864024	5346081.60304362	1769568.83644477	1543713.16312516	2029335.82523501	4261630.43805836	52611615.0129946	16711324.7626702	1817258.51936132	1520195.73829469	1807920.0110822	1534693.29657511	2024991.20061852	2073378.45758016	73897432.1903578	1982055.6829146	6437548.7418176	1779129.2262094	2333396.24400585	2079868.53493483
Compound230	Furaneol	C6 H8 O3	128.04727	35.548	3888212.8113032	18632908.9810924	4315645.5281212	47902799.8119857	24196168.6818178	10904762.3834213	2196222.30190796	8665589.38426893	6871871.15552937	5955170.8922929	7467583.66788642	4892536.40855445	31946145.0930427	5168990.01366068	3857115.7171752	25286750.0972078	5288309.66936987	4221261.74250117	23545855.7124703	37680092.8250102	2046341.58933258
Compound233	5,5-Dimethylhydantoin	C5 H8 N2 O2	128.05719	3.663	144360499.67959	117303175.75475	40867145.0618031	114512516.215547	118794488.620593	89607063.0458471	80508856.4616003	93156155.177203	109384295.547343	119733498.634161	103314853.740587	112431134.280557	53325925.3681036	47638748.6406441	57344573.5229157	77164154.1179274	47460331.039644	85826018.5929843	369989.567263168	84961076.0003924	36720202.0529999
Compound234	Dihydrothymine	C5 H8 N2 O2	128.0585	4.056	55719171.7348308	156447978.372139	29299496.2367022	141569802.302272	50513529.1563216	183293933.272344	13908615.6934322	52071288.5776871	17633197.6711378	26791806.1582708	6965916.1878577	49525293.0120612	88023617.7782299	87223443.3958422	51351299.3543257	20095072.1835206	36593848.1274705	24471680.4007005	104748530.274117	45516182.0254226	34438992.3735089
Compound235	Isonipecotamide	C6 H12 N2 O	128.09504	4.276	22386363.608315	23025618.8749128	14633774.0642063	17028512.580776	13827458.2235945	23936248.7301423	13120798.6548285	18875266.9731366	16501501.4649166	17971604.9489276	5646929.11318709	19481366.2146082	12280918.0183067	37725372.132179	18242461.8749037	14022139.111713	24815483.1230909	16916405.6244714	19507240.8668998	20626341.6407727	34172621.0737966
Compound236	2-(2-Aminoethyl)-1-methylpyrrolidine	C7 H16 N2	128.13132	3.381	378931171.955452	418713564.411881	205156936.180891	308430568.798303	185092822.314802	208067202.231788	634420344.486423	217227481.41854	322140503.516005	139978193.625037	545936562.915436	259572724.776446	74312944.6835021	178935131.841449	335768914.719868	248629028.888468	258616008.438302	187467467.892066	307092657.906284	242201200.968744	51523469.1046821
Compound241	Goitrin	C5 H7 N O S	129.02481	17.18	100376752.659746	90960816.4071827	43501028.649696	101433189.601964	33392440.2576108	361299980.563639	218827291.090473	109237773.568804	143055192.202492	62374795.4871312	86326750.6853207	97577011.9508935	95403968.7018766	150123913.871028	139939377.252533	282418825.391157	178407316.534754	63104247.2005508	154100813.980144	105151500.809539	88157137.2608041
Compound242	4-Oxoproline	C5 H7 N O3	129.04131	35.314	3838993.46998801	25820047.5819766	6161243.40753042	7269291.5536486	15780106.8403916	10654102.0995772	7235847.92071466	6635146.81199036	6623933.61198017	12006714.9183059	15887595.1427191	13647368.5817354	7697582.78043117	13938115.8506853	20993375.6805132	39321717.4615532	12736513.6413958	69874337.5975985	23543566.6816214	76795984.6017825	19819587.5407502
Compound243	L-Pyroglutamic acid	C5 H7 N O3	129.04252	3.702	514848056.606197	794485372.945165	110098454.796084	735715117.03685	937416820.47723	1216386259.09531	128325004.281224	247914368.871842	177878636.941061	1084331310.7834	130810739.538698	1038033122.19743	1965762604.40425	957741765.006596	702003171.92297	126009962.329179	1127125557.53964	589648024.823322	376674787.426344	1530956497.59908	1807363849.79007
Compound247	L-Pipecolinic acid	C6 H11 N O2	129.07892	3.452	570469437.905382	698378391.552866	272315662.882454	349850508.605373	302159699.912296	339943020.853852	277213506.541523	184544672.959244	218463089.999003	151044464.516294	208984195.298573	192233538.28586	769005117.371247	905236740.362765	510336777.546381	207605928.54314	287034951.268511	375308281.98938	161421272.889031	336753766.750726	478171084.066172
Compound249	Pipecolic acid	C6 H11 N O2	129.07899	4.281	163529476.690816	92736116.4952166	29545028.7372243	54172869.1706232	44007914.8977038	44077268.738545	28429855.4966509	118811566.915876	24844964.5465269	35916443.656486	8633560.74580951	76410933.2830656	57653541.1385218	229263344.596936	263361952.224449	49169698.6344311	69204307.4555698	29453224.3598083	90229185.9932891	154721584.411216	107440117.876897
Compound250	1-Methyl-4-piperidinemethanol	C7 H15 N O	129.11528	14.613	86978673.4960047	55944770.0007349	37926194.7942008	6311050.9534136	67018849.0755331	3549286.09280188	32621028.1725711	18629477.3441248	12079260.3979189	37903294.7586413	31160100.0471643	18721698.529345	1746147.01660953	27040609.6664005	3333548.89252186	22657548.8913571	26211213.107283	7964049.14414421	19649364.8350953	10393187.0072361	18363512.231487
Compound251	N,N-Diisopropylethylamine (DIPEA)	C8 H19 N	129.15179	12.208	16120557.3292137	67348136.5768136	96562312.8515241	111899468.571942	16304970.6299551	222316648.654095	114855479.088793	145562712.065141	209855766.873682	48951663.6424754	489207268.6831	67504505.119272	213534216.991068	115051770.797877	83665711.1332738	64210929.2177892	57399469.397698	53615792.0230543	76065798.5577655	209466163.487639	109690144.173525
Compound256	Citraconic acid	C5 H6 O4	130.02544	4.235	1920373088.6028	489679416.995418	89149207.5024712	1020221251.78499	1940326646.19346	1893112335.49466	2313174345.09812	3907397986.51978	135432310.687063	3794339443.68811	102631464.668141	4287643026.21851	54963108.0587271	47451957.2153788	500395703.714493	2092811462.72385	1780452196.28104	6239012111.71131	2225921903.13354	1357549002.54078	34837457.935683
Compound257	(2S)-2-Piperazinecarboxylic acid	C5 H10 N2 O2;	130.07569	4.745	21168114.733884	21322814.4545913	11545855.4364221	14309296.8432475	8803774.50838739	37312862.5631303	11902486.5409671	15651256.0182367	20404402.4912503	11297488.882801	11600712.030641	11575261.4681135	20149915.7252021	15783031.3247922	11115299.105579	14965882.4076069	28066210.7560951	7960015.32005356	14995819.973168	24762285.4675559	20830233.9024343
Compound259	Creatine	C5 H7 F N P;	131.02992	3.995	194725157.896882	1404770846.68825	80625517.4202566	1242283882.27743	170160311.663416	720049990.20103	15006964.5906836	139339766.574363	11110540.9970946	159217291.57148	17490211.4275071	239131690.409551	218581613.014695	13297965.6701975	585631684.267842	117914594.53441	65000501.5245219	35626990.9352167	58001736.9673825	17275135.6356301	29609844.3676917
Compound261	Skatole	C9 H9 N	131.0735	11.189	12756693.2185299	12388769.672792	5041331.07227501	8295238.38813977	19815919.7660616	6705975.06298711	5735006.67375246	4808082.68712498	8381931.65836136	952877.171594921	8880169.21760743	5817982.72915959	6436597.49041455	11611930.6133626	6617241.44582736	9895075.63941966	2800686.94736068	7792425.45612151	9606185.7212191	3475200.87637912	4462128.92361507
Compound263	DL-beta-Leucine	C6 H13 N O2	131.09334	5.075	80529949.2634497	65043921.0088854	34219223.677666	58870034.9838855	45480988.5987132	67204936.9565988	34019288.2680464	57440611.3874924	47064612.9176175	50652969.5996367	8341805.18616678	46245995.6153062	90198230.9673617	94111010.037385	194418366.560269	115204644.436514	87009278.5782001	145423647.118667	465049134.850244	94960688.2794224	212058026.705818
Compound264	L-Isoleucine	C6 H13 N O2	131.09457	9.02	738364163.522602	248626771.971391	2209018636.55884	3326583851.03805	1543500629.27001	2321625599.83244	1395562741.19751	2158417656.77148	1744448654.17666	670854747.481998	1765276212.44573	806699457.310955	1012788894.42646	1800483896.50465	4113873961.40159	772363883.916794	678651841.615124	989325811.138138	640600343.613322	698393858.671674	518584805.633751
Compound268	3-Methylsulfolene	C5 H8 O2 S	132.02439	6.395	931596949.886135	257667919.678719	528352072.666257	943142742.285311	335226596.178493	765219194.712582	174298695.104038	202946891.056246	202069216.190941	227671670.523692	184544095.565251	222294670.727081	667183408.530191	841123711.526956	1230780073.35149	304491485.802419	379345102.294324	443276334.536521	415360964.838256	335773365.086641	305619224.662297
Compound270	THTC	C5 H8 O2 S	132.02442	4.344	1444216375.78175	2025615254.66441	942796718.752816	2129009973.41491	1569787739.77098	1689102862.08626	293095868.74626	663435357.790594	167342366.567831	996553140.101885	182942945.654006	848561011.961218	2923726948.28694	2455020828.6809	3235211151.97663	456490812.292782	1642745368.03944	995505906.760681	551043188.485996	1374726343.45262	1823494167.68165
Compound271	L-Methionine	C5 H11 N O2 S	132.02446	4.704	47951979.5400402	124541844.921735	232453326.131477	122643878.701855	133640320.446384	168459946.937155	147553777.077752	197993921.482238	131058297.316433	124001705.087209	142686051.623307	277284073.910649	423006688.946555	107590740.316084	211043726.235863	357980895.18031	753775984.027278	651817750.91916	60508944.0589704	487463177.438073	709627706.334529
Compound274	Thiamine	; C12 H16 N4 O S	132.05205	4.224	573450980.388281	864627820.274474	179718986.125759	516257467.69868	267721834.392826	678771305.333368	105387179.387408	308688461.736068	224951669.516874	442417893.369752	186597590.755209	357845592.623595	421668109.814118	639666854.750401	451395422.247492	419638687.65032	370580227.314483	393186191.023637	289250377.747409	333658935.241401	344576664.582153
Compound275	Asparagine	; C4 H8 N2 O3	132.05337	3.668	47667457.1877323	127778076.597732	30455031.4934717	87046858.8329119	74660433.2750558	112515357.946601	23515628.2086897	46874411.5916044	22844037.3411268	36689786.6382353	41645102.9525259	29062941.7603836	171545512.635152	79103574.5294063	127345750.202435	24966494.9582767	62549309.7417699	40058016.3238658	8528660.88130949	46909752.6442344	50962468.7931231
Compound276	L-Asparagine	C4 H8 N2 O3	132.05368	4.462	62172626.7318402	40279572.176112	11043301.9205231	19572774.0194469	22813578.462688	22033302.902699	19432371.8058374	8835242.4751862	23930123.0390074	7640725.10748494	5584635.77020998	10605778.1279807	76618697.4253129	19021141.5526156	14726185.3071831	7766000.55701907	17763711.3159533	19068977.517886	13083995.2404801	27057493.9676456	12258803.0190321
