Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A7	A9	B8	B10	B12	D7	D9	B7	B9	D8	D10	D12	A8	A10	A12	C8	C10	C12
Compound1435	Glycitein	C16 H12 O5	NA	NA	284.06784	14.118	17386.1742736684	219620.363379584	374675.632671046	212982.430364753	242576.524020819	105829.728967203	21652.2024464341	27968.26418852	675573.409452534	74271.1360929573	266252.938498041	14713.7868138597	1080308.53222046	3041624.50334933	167861.578643425	1971965.61306969	195432.113062421	318949.131636729
Compound1437	NP-005013	C16 H12 O5	NA	NA	284.06856	13.44	45073.4087507378	165044.868182477	69566.4251421356	539986.250920273	540441.65864721	151256.201621141	51087.8425517401	79140.152702364	377970.485981143	38627.4371851594	551433.425069739	20111.5944437882	304733.255271513	288032.155186568	271021.405263042	996421.792414831	347379.076029265	525011.882349884
Compound1439	coformycin	C11 H16 N4 O5	NA	NA	284.11177	3.547	222929.587526771	78967.9353806759	217516.312524064	171651.313004587	219233.177772002	62832.3912505403	53268.3476944706	54148.391634264	41612.1053020677	307620.074826059	128392.444808474	472666.156187509	214611.009511092	735940.813423586	136634.705549217	223001.275687439	150747.836393749	187041.348201083
Compound1444	7-hydroxy-4-[(2-pyridylthio)methyl]-2H-chromen-2-one	C15 H11 N O3 S	NA	NA	285.04582	3.724	81977.8060907238	104588.387471664	88979.9260062143	803719.213676717	507089.492919502	129730.151631483	114864.654914654	79626.9792711072	116074.64500656	132991.625171808	1025932.09185692	72968.8912453443	133328.099917697	567156.128878657	596420.005412173	1159479.24862914	1215216.86765027	1182531.9671419
Compound1446	Leu-Gly-Pro	C13 H23 N3 O4	NA	NA	285.16846	4.191	106670.766557189	60171.3177168212	220313.659278748	149347.412264348	167071.838573256	75217.0827410688	54236.7878332684	99916.9565817536	39546.9583221371	139951.167320394	228959.07227062	104290.092215463	279580.53683003	427928.263941836	324243.856406939	182547.897001193	162352.006942537	180871.363518165
Compound1452	N1,N12-Diacetylspermine	C14 H30 N4 O2	NA	NA	286.2365	4.039	190080.632572969	80504.4577380812	651337.612800297	872506.70675642	233140.167653544	6796.47646292325	111118.433901219	8655.39929439748	5783.8056069351	43282.6903185163	26163.6174654888	40424.7222268495	1148118.75448304	176071.91801409	155371.892424792	42760.8130322896	33145.833389698	32697.6199306228
Compound1459	N-Acetyl-ala-ala-ala-methylester	C12 H21 N3 O5	NA	NA	287.14804	4.106	205367.563358102	81128.311144166	140367.553807874	379507.282224912	203841.710192483	215129.533453261	135865.13799071	96833.6109407136	96919.2520887922	289588.025127397	283485.179369155	108845.604911604	328007.773155998	317705.745616897	195526.261003507	419486.170695849	241422.909794263	287072.991532255
Compound1461	Leu-arg	C12 H25 N5 O3	NA	NA	287.19536	10.158	1120155.96219029	639768.95605287	706516.743051226	934911.474687845	1001785.63909628	1439384.69240605	1030156.86361655	2908379.29303492	842558.607533585	3696863.33381459	451072.752773611	551247.246232899	977186.415272443	2866350.40698252	1072042.56609894	1352529.55926241	931577.480605624	2629697.04759242
Compound1463	Arg-leu	C12 H25 N5 O3	NA	NA	287.19581	9.933	100046.849312657	69921.0849673353	697441.619243576	203903.49771908	482291.641404321	233953.934644049	84373.021005065	854983.075452112	160953.248578503	588605.608882237	1243533.27694581	46213.8363285292	142866.454213	2079804.56681403	993642.123814212	235890.533634252	182082.635148944	299246.704048374
Compound1469	asn-arg	C10 H20 N6 O4	NA	NA	288.15428	3.468	138142.025299049	17966.5847624696	167015.955076211	89037.6272984312	154805.480577	12322.4931654405	48784.5218689844	52295.6311280084	11219.2892869259	378282.422856514	36029.7354022466	226150.588001404	226569.517035865	523031.005156773	147178.153582742	122748.156093367	148905.227860053	100442.357757651
Compound1472	Estriol	C18 H24 O3	NA	NA	288.17199	15.687	180064.277262931	235081.26794578	671123.128490569	2133259.41947159	1004330.03432849	132724.473532014	110683.489830015	162855.025802652	106127.130407408	204040.651746769	506459.316353777	111808.876182266	1069273.63220851	2570749.90323278	1982067.52009298	2961600.64994555	7383863.45318699	9159306.36170177
Compound1473	10,16-Dihydroxyhexadecanoic acid	C16 H32 O4	NA	NA	288.23007	16.817	730195.460136517	243082.706900872	1218908.26681169	498441.978781028	1285891.33801471	152853.545432869	247984.908049456	62636.7144840412	72667.10715855	133894.32472287	1532231.58478333	107594.935862261	966378.583341302	193661.311389889	381378.472153086	1035025.69763466	1178627.4346905	1228774.01014579
Compound1483	3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine	C15 H9 F3 N2 O	NA	NA	290.06109	3.731	116030.85632198	79321.2909364875	3737193.35469487	915422.910390549	1588706.2837368	280722.378761252	140689.847813786	130452.821868153	210946.771364817	933505.0262668	801892.894374657	91588.7226061386	2535606.36965609	3323444.93802906	550835.30039473	851644.828149443	3468028.99516313	1126230.59879449
Compound1488	4-Amino-7-(alpha-D-ribofuranosyl)-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile	C12 H13 N5 O4	NA	NA	291.09568	4.138	88303.7710087517	70586.2297228096	489444.082966983	1319864.53090768	422868.082171189	81505.163332884	87454.2452285197	52308.733973588	54443.7611392616	337474.855175933	942491.560775324	102977.935175703	689070.091204078	661040.736823286	627224.241669193	753055.487580084	540434.096598149	342957.726072848
Compound1498	N1-(4-methylidene-3-thia-1-azaspiro[4.5]dec-2-yliden)-2-chloroaniline	C15 H17 Cl N2 S	NA	NA	292.07667	3.42	32271.1885840584	43530.5214657108	69022.2306248643	961678.768938379	199150.150972427	72540.6352078234	62018.0061329435	24651.4772618462	41968.570561233	70925.5204144677	714647.085330613	28091.1630097976	101569.35587929	189474.14988887	616628.692386142	636241.264418569	936126.295713878	373578.582859532
Compound1503	simeconazole	C14 H20 F N3 O Si	NA	NA	293.13677	5.807	80178.6472424809	106186.165741756	104640.895733679	70632.301048772	164193.582068296	125633.810276339	238401.764331885	366886.51124332	87048.8298840793	101200.277007444	294928.58893106	48036.1787370729	69557.971904162	158447.898650566	168445.126307017	57434.6241167767	114950.490213577	62314.6613955293
Compound1504	phe-gln	C14 H19 N3 O4	NA	NA	293.13725	11.474	336789.031128405	612168.11626661	225667.126819827	196067.665735929	396179.43396492	245559.964928375	435191.377021357	702007.844303424	200389.622252285	692011.431353983	536283.298873208	124185.464807593	580527.666940568	346650.996325886	334075.75273495	461149.753918682	312139.537653473	474203.149515701
Compound1505	Gln-phe	C14 H19 N3 O4	NA	NA	293.13776	10.522	895111.129636245	818379.633999926	222217.5658459	139910.408651626	175206.298751622	501413.638370563	911426.525594472	1504324.77025948	267842.15279216	362787.386200678	522768.191849549	79233.8540652073	324831.985242458	578968.872796703	401963.687068701	190485.186591019	281917.513536919	148244.664586175
Compound1507	(2S)-4-Methyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)pentanoic acid (non-preferred name)	C12 H23 N O7	NA	NA	293.14713	5.486	190517.286724483	183602.547757185	1757695.4678651	2991610.18988544	1244503.36953346	303869.873127212	135027.107208401	138547.387884747	295007.279385962	486744.633754023	1965450.06515204	201188.027971396	1879813.24246328	739587.556640446	2225367.2161714	2292546.45693775	1804201.17309049	743190.822646142
Compound1510	Lys-phe	C15 H23 N3 O3	NA	NA	293.17357	9.984	27293.5877844761	14682.6554680451	82982.9872930452	52898.4941769148	453613.288536343	32597.9941229846	20526.942013057	55582.3740674652	38491.8126368197	552956.93280598	157539.226389134	20165.0188654732	59870.7459401244	616294.714627379	291558.818857162	288453.095656766	109122.795600394	83124.4308776025
Compound1518	Methyl alpha-aspartylphenylalaninate	C14 H18 N2 O5	NA	NA	294.12123	11.172	641657.606541943	1319738.05381215	920222.461323611	991117.553370636	1259280.96619872	494694.640466576	904827.824773286	772233.81959584	394362.161504225	1179244.39202255	1654318.53541003	506866.552139632	1553085.01025335	1801358.55490517	1182762.90779954	2907593.24456613	906678.80827896	385388.569963687
Compound1523	ile-tyr	C15 H22 N2 O4	NA	NA	294.15761	11.801	623751.80080669	1995132.70115389	1469116.22850372	650788.782608047	1830925.88243835	295660.233520285	894766.694792056	630615.780071908	233893.11450219	2881059.2628618	3240011.27930141	998986.662024421	5896385.53920217	3207539.11477156	3507468.0940204	959085.480317906	2228552.75809254	940688.830110438
Compound1524	Tyrosylleucine	C15 H22 N2 O4	NA	NA	294.15773	12.068	498160.616574078	188891.207852978	126094.981096236	1918701.619759	3035019.052957	1831604.54788384	485081.160571045	2973676.44294446	2616180.00632794	1128339.95533836	7975911.07596339	81894.9089748972	2000263.09847878	7643720.74453013	7061680.3438028	5556509.34591151	11287599.2949675	11782691.9237537
Compound1531	Asp-tyr	C13 H16 N2 O6	NA	NA	296.10063	10.584	371462.289656767	173542.205394102	70195.8098459982	382789.073941966	57210.6668983198	165272.466406589	226607.625690404	494456.234342244	192136.054204175	121766.54366643	442239.801995599	27626.3337823716	120188.721789267	141272.542306784	149889.105585699	261378.779899167	368334.172401216	279666.64021001
Compound1535	Cryptotanshinone	C19 H20 O3	NA	NA	296.1371	4.574	13563.2040331461	16171.3243610693	61446.4287157569	145145.82837392	67834.6283112693	15511.1701477613	7380.88234019599	9198.42838207192	8622.8078797435	56267.4619837622	47938.330722473	31180.1333647393	46540.6142793808	72695.9577683806	65391.6239306587	73661.2740935875	786931.531527829	135983.279584625
Compound1537	13S-hydroxyoctadecadienoic acid	C18 H32 O3	NA	NA	296.23451	35.55	12016.8341491179	166683.748249477	321431.373638403	111780.041501016	303653.226747265	15443.9618660657	4069.78805177729	7739.55389264944	64523.877055265	240082.225516077	882115.578772261	213354.050388498	29303.865191809	618818.93586371	227035.873505937	211970.265944746	168906.899961271	26260.2889662378
Compound1538	NP-008993	C18 H34 O4	NA	NA	296.23454	18.743	3531849.29697806	5590112.65931475	34719049.7482959	10022964.6274121	26268665.0921327	4477721.44430957	3706106.28655475	3643433.15471356	2538656.51618546	49280995.4569806	70559819.8917677	393707.27372922	28849914.2858703	35251004.3839779	26196837.048933	25879242.6976659	33631744.976883	21802654.810782
Compound1545	NP-001346	C11 H15 N5 O3 S	NA	NA	297.08946	11.354	122964.603814832	34642.1939449997	236697.097641387	250602.565793512	351522.070228671	73423.2235569238	57394.2886956416	31335.0830888282	43467.1186465364	1339283.83423597	243404.830112233	416088.27371599	511557.042097044	277004.287434598	125099.402116547	392180.806738257	4267792.60372664	342693.765198119
Compound1548	Nelarabine	C11 H15 N5 O5	NA	NA	297.1086	4.157	136193.667248754	57110.0731568488	66817.7476863749	27906.6824189793	80584.2221327534	21924.0738562474	44943.0135447859	64943.0419058488	11890.9624076151	57002.3666281808	70972.4883296912	44460.8504221271	346381.925817425	187385.712218229	94853.7002638025	46790.1067586441	179004.660847323	48376.4527654167
Compound1549	Duloxetine	C18 H19 N O S	NA	NA	297.11798	34.914	256459.469099965	177343.600613872	805838.601098732	741052.467541894	1186637.81308613	261915.234612544	118594.029012666	148050.067855492	67227.5451907187	785422.119926417	323693.94576953	752790.363935407	1390913.83906729	1190816.05126895	213108.502792978	909455.476229176	921754.247600995	1145594.21159623
Compound1552	IBUPROFENPICONOL	C19 H23 N O2	NA	NA	297.17415	4.562	18327.2246534081	21034.4621511595	23846.2067073347	133431.519751872	44726.7095365451	13578.8140034014	5241.49986511959	6874.03504949424	23531.7881830059	47712.4980212047	145286.017700987	21094.6112505284	22582.7666863517	41755.6169494514	36100.004316143	127528.986333499	238649.093626896	59851.6462163891
Compound1555	2-Aminooctadec-4-yne-1,3-diol	C18 H35 N O2	NA	NA	297.26628	18.031	305559.623603631	286814.457933016	166534.910583138	88204.5111130261	637078.797659715	219826.531259518	264579.388370589	384271.708486329	48460.6961494895	1617311.70529267	256668.663129139	157992.448134252	571417.335107636	1193850.90065544	46761.1316312569	82652.7890191089	252366.519326736	90404.9943537038
Compound1562	N1-[1-(2-furylcarbonyl)-4-piperidyl]benzamide	C17 H18 N2 O3	NA	NA	298.13135	28.534	378314.08793598	306964.934763112	1773059.63647177	3014843.38933676	3023149.38336855	87847.8205989234	364462.158677477	333695.644592606	313549.200303618	2845276.85443308	2254943.9351624	12344.8444147032	1182089.71056751	2289678.79458392	2820394.25537667	3934769.58686972	2223620.64009395	842855.888595281
Compound1564	Minaprine	C17 H22 N4 O	NA	NA	298.18205	14.464	217139.250945452	691820.876897661	53880.699618361	34048.5713717912	68080.4426251165	115033.543694252	145035.570060559	26071.8656352187	114269.140655394	71488.8533728828	58620.5684169742	38362.7334064702	42755.8110398016	87236.5499098511	47840.1340830959	51172.9575977954	34364.6842766942	40795.5120125472
Compound1574	Palmitoyl ethanolamide	C18 H37 N O2	NA	NA	299.28191	35.529	460796.705199133	362667.231481002	74631.2877384001	55717.2862363301	238322.838846101	522487.211121732	321326.433149088	61452.013047142	189398.239804565	493380.626069484	14390.1428642409	35661.6097362386	318831.138183907	106142.71685437	173610.268218958	20938.0188068848	163674.214454503	11960.8268223995
Compound1581	NPPB	C16 H16 N2 O4	NA	NA	300.11031	13.756	95174.1584868048	37988.6414394037	866491.731238563	163480.147425378	5299354.80708851	381232.976760477	15150.2732806229	272197.76412241	399338.269837486	474450.842886119	3135259.57950411	1096254.09089881	175911.759632833	1008744.55104382	1514615.58759724	1308865.96566017	503897.747139764	3985254.30072365
Compound1592	pro-trp	C16 H19 N3 O3	NA	NA	301.14229	12.56	1014587.28690127	1290338.51684967	2254585.17972255	1947561.32635192	3219197.362398	588622.88176187	732563.021563327	712387.423899396	617590.638239793	3921373.48765566	3970709.76275817	590971.470197676	3080000.17819674	3930652.69530362	1415181.56997589	2677334.01172181	2269255.59658096	1369406.39524261
Compound1593	(Ac)2-L-Lys-D-Ala	C13 H23 N3 O5	NA	NA	301.16338	10.583	1703312.57218041	1529545.99748509	1104866.15330131	993697.861446613	740499.206010709	1732368.64177923	888362.133136859	2035018.87212488	1147974.99918676	929152.536814389	1949500.51391672	392071.292615189	3105245.72565438	1476390.35499239	1600420.14586289	1566915.48673087	1913676.75419065	1996628.93671483
Compound1601	Glycyl-L-asparaginyl-D-leucine	C13 H18 N8 O; C12 H22 N4 O5	NA	NA	302.15894	5.388	759522.508396326	368229.755630746	209309.656239663	127600.026987098	156486.986325538	122542.982013571	236675.27349923	453504.321236992	139598.351446444	453595.431790128	229707.977135237	30055.0875142864	512131.343761675	542282.892102684	263398.26244003	208684.837488688	256360.262631367	75229.2014627945
Compound1603	Emivirine	C17 H22 N2 O3	NA	NA	302.16242	13.666	68039.6070286272	87484.6976427008	875073.206471076	370428.927857652	1112741.58298706	58969.0195589385	57157.4786581015	49372.2537074372	51731.4406221888	1385113.6419955	328514.771603647	769169.554774709	250764.584676153	382025.554966703	441494.845369566	174273.725746555	249418.000696978	472089.227234823
Compound1604	NP-001134	C16 H22 N4 O2	NA	NA	302.17296	13.574	190644.2646315	9022.06191569146	213568.64515774	337132.679796056	107818.66307959	14974.223829444	6365.23733991889	26274.8158889713	5962.86701978163	628505.496339494	194920.886874161	35145.3514033881	978900.422342774	37961.7195638037	111582.208459377	61954.7008864628	16429.8822556827	28268.1213536771
Compound1610	gamma-Glutamyl-N~5~-acetylornithine	C12 H21 N3 O6	NA	NA	303.14235	11.062	363590.088858454	38126.7898265858	160893.482701523	196049.698677684	129526.848458405	177286.954181007	262949.311133451	244872.174861458	119082.608201144	83713.0803126136	254434.729930165	14977.6033660524	86916.3763606398	240820.406514198	215394.826316346	244793.426521336	159672.254281765	198834.965496104
Compound1611	nicotianamine	C6 H22 N7 O5 P; C12 H21 N3 O6	NA	NA	303.14305	4.18	383861.541490116	262858.038021313	455958.297302012	633979.626996945	454842.916537632	166978.986877691	139186.52106588	306850.957965695	111408.531941403	561987.114548956	559634.387121441	280319.681591624	839016.794557035	907827.679585049	433395.346517157	469091.616625177	446482.440089827	617454.398960358
Compound1612	Arg-Glu	C11 H21 N5 O5	NA	NA	303.15389	3.9	303247.022617214	296379.221181962	486604.773022446	212426.824937133	772204.426116867	110071.005378312	128056.745068724	169894.476150531	77240.238671934	1354759.15046151	396160.352045704	3704206.99611488	503086.458589591	2012695.10796592	446648.447183542	603006.625894014	274837.74770515	483283.788889375
Compound1621	4-(methylthio)-6-phenyl-2-(3-pyridyl)pyrimidine-5-carbonitrile	C17 H12 N4 S	NA	NA	304.07646	3.58	32327.540172149	19261.0926478357	513862.644035019	1307195.86093409	131561.804528574	44206.0121390035	224208.453411319	11434.3927023864	31720.32828926	52648.9216932055	203805.565684882	133923.911527969	605879.277080628	626267.206867549	332096.943719545	64890.3297304164	32262.5808175631	116592.554381466
Compound1624	Nopaline	C13 H25 N2 O2 P S; C11 H20 N4 O6	NA	NA	304.13821	4.088	165554.274212858	92465.2606635634	167269.023298424	242625.35050404	260338.198396704	56617.177812055	64332.2398995104	101735.177718593	34492.2178973578	223721.15787042	246252.325522361	166350.453580338	383523.804622966	390427.290780287	203872.898998979	242337.487102411	308175.266715204	251430.865329577
Compound1628	Arachidonic acid	C20 H32 O2	NA	NA	304.24028	25.439	1703018.43533344	1058523.84675518	967898.251056202	253345.281803416	762530.330668819	442574.178084247	562426.480474145	957595.155792976	451058.141935337	4006357.54823944	256643.827924463	1259942.29628504	1628004.51165109	2308573.51788781	492603.729075268	978644.855998214	1454917.52834007	188662.84880063
Compound1638	2-Amino-6-[(E)-(5-amino-5-carboxy-2-hydroxypentylidene)amino]-5-hydroxyhexanoic acid (non-preferred name)	C12 H23 N3 O6	NA	NA	305.15881	4.185	372557.242581127	194521.00008117	115176.998477824	76910.724029622	107558.990114832	146633.889920723	250754.337315971	297899.550138053	90121.9137694412	470679.0508992	173154.637902868	101059.780871297	290707.599027852	281583.243791752	108620.164856116	122429.758292345	64955.5822622054	87216.4539041655
Compound1643	2,3,4,5-tetrachloro-4'-biphenylol	C12 H6 Cl4 O	NA	NA	305.91586	2.99	4589.33619804029	3366.64315366621	308181.303333248	173461.450942493	276244.155945539	1095.72434425976	2444.94320045092	2073.40801969855	428.87497184835	7094.40936892858	63584.4174922623	1830.86431882196	195647.394423001	143700.466398868	434011.229955411	129716.982255173	100821.642237422	42985.9512284909
Compound1649	Compactin diol lactone	C18 H26 O4	NA	NA	306.18255	15.688	160856.547851412	177220.234224253	634053.797354664	2686884.60460045	1039384.51077837	47238.814993384	42586.9239257483	52684.4824924848	74814.2268063514	320313.049603317	675285.618949921	116245.425009333	1159623.74638663	3308430.49719943	2254791.2102564	3284441.0465792	8858403.24539163	10976660.2945968
Compound1651	Dihomo-?-Linolenic Acid	C20 H34 O2	NA	NA	306.25602	25.765	1266452.89203694	856661.871994011	1768956.04497399	303727.003773867	1166131.73859764	406217.366054078	658810.269632498	1761911.13611795	467410.233572466	6661114.54084128	396623.466325758	886391.394280664	1722395.69768093	2523328.88192965	464482.322273196	605263.897569325	478336.71546247	123169.816187717
Compound1657	Sangivamycin	C12 H15 N5 O5	NA	NA	309.10611	3.662	40034.030522939	27377.4396493909	268931.681277003	136715.649791838	165904.661300115	6390.05377348329	14234.1044289604	8010.63082297764	6808.46533683657	520182.613915887	45135.8658426269	665900.859149871	266825.861445964	495487.350173368	115395.134494468	103592.730123127	148765.827648869	298570.191403993
Compound1658	gln-tyr	C14 H19 N3 O5	NA	NA	309.13178	5.42	616397.973810756	195666.884398913	199554.192370117	88862.4965773345	231541.619838444	135295.275354639	158136.144552365	320620.659057775	137268.875876258	485663.457211295	251038.630462654	63802.9258506431	486397.430124007	672459.486816687	204094.416137208	292299.312541243	229361.768199062	221233.798808013
Compound1660	tyr-gln	C14 H19 N3 O5; C12 H24 N O6 P	NA	NA	309.13261	10.03	41249.4068128182	22694.5595674275	49912.805896535	25493.1905499416	41556.9959219566	107354.870203745	40186.3532411543	183583.807880618	90989.0159515235	68398.0311720122	498013.798887271	6466.02073657158	46703.2779906606	181694.897509579	203752.155261642	57728.633176683	55976.4249080459	119227.404633133
Compound1662	pro-pro-pro	C15 H23 N3 O4	NA	NA	309.1685	10.345	943376.794853728	1392798.23840322	2179260.50729054	754737.987110455	1618633.89230705	2984173.29953494	1842742.6010835	2140332.4806759	1764703.78166635	804465.5891722	13025268.1573323	49204.0313323077	6301387.9399143	1517268.26943831	4467966.75404267	1483285.59294348	1077889.69735826	281289.873563255
Compound1665	glu-tyr	C14 H18 N2 O6; C15 H14 N6 O2	NA	NA	310.11667	10.209	705286.756715326	728930.067483942	788603.837933417	401690.241170331	1171464.27739002	628543.123639117	754053.301366242	756880.255563316	387375.796264833	1508418.22298693	2148657.54431165	794591.917567337	1689993.79028289	2230002.83068079	1278468.51065091	1349233.61213276	389870.107454295	522595.63450539
Compound1666	gamma-L-glutamyl-L-tyrosine	C14 H18 N2 O6; C15 H14 N6 O2	NA	NA	310.11667	10.866	1438765.24013617	2009990.46778324	1805780.92098773	4041046.96483457	4217156.81264516	1317102.07555882	700777.24329448	630740.219354768	720370.397494905	2570212.44868775	5959380.24556624	2987027.65746201	4282431.31210667	8526303.83714992	3833458.07287256	5119011.77528608	1789649.62273482	1284185.85958209
Compound1669	Cannabinol	C21 H26 O2	NA	NA	310.19465	12.496	29816.9342490176	27096.4060262028	120997.203277192	1638623.63500082	292528.955818135	17477.3057089063	28751.5333179479	23954.0948798895	18126.4630256825	140639.025295534	676862.188972133	24391.8531349564	487780.358869158	61833.2818319313	408569.116509888	538882.063871628	904186.450330123	519980.909297736
Compound1670	(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid	C18 H32 O5	NA	NA	310.21392	15.911	568571.102128699	223342.254756829	1742875.57927281	1849628.25936275	1569922.60089007	351694.040177485	352444.533979332	182971.888381551	148688.681748608	1698472.80145602	1304327.68238073	210475.519818952	813186.434751587	1660872.66231757	1219290.81513917	1489502.21068131	659383.135445004	1904962.24384119
